file_name,ADA,Decision Tree,KNN,Logistic,RF,SVM
50words_train_TS_180409_1547.csv,0.34945054945054943,0.35384615384615387,0.6571428571428571,0.6351648351648351,0.5846153846153846,0.7076923076923077
Adiac_train_TS_180409_1549.csv,0.44501278772378516,0.4219948849104859,0.680306905370844,0.6777493606138107,0.7212276214833759,0.731457800511509
ArrowHead_train_TS_180409_1549.csv,0.5942857142857143,0.6057142857142858,0.7028571428571428,0.7257142857142858,0.6628571428571428,0.6628571428571428
