0.0,303.407716672,403.677272869,383.190363511,589.955567757,258.490930664,463.046995362,441.375503345,448.210972101,415.484354129,359.967363074,294.233037401,377.40709184,349.272344854,342.897661273,372.792251727,443.264350983,341.427148703,360.23254817,304.377568034,404.693027296,522.784618679,380.2579702,447.055376402,428.139079275,290.183532039,383.465459295,493.292101552,498.728827983,520.82858519,546.473495164,401.265371433,754.668362064,440.868914365,395.532114201,482.635404718,462.078170044,406.810043922,418.912684022,358.876678365,530.67643928,551.019636168,625.146452457,601.618993014,538.849980578,426.630991035,584.894476562,562.113192211,580.424844192,507.473924532,706.824834024,771.780213884,617.391118336,540.042515834,545.803753423,584.635467755,508.668730162,421.382747664,612.176402453,558.97081331,327.077901272,260.809491215,617.759878295,421.103164605,365.663472936,555.347918959,714.506713969,328.194222211,420.373096687,198.874074693,528.369574373,254.866121374,332.222754218,399.798111918,396.543580639,315.758588168,508.265098886,437.564180249,526.997558709,336.262968198
303.407716672,0.0,142.715400303,486.444693417,487.685584351,323.288226461,480.325969765,367.680026592,342.971077287,365.823304834,184.815925651,268.48229666,394.840576887,306.293397762,265.942327784,245.464931489,304.940623014,370.990593511,292.507146568,215.318781247,352.518746435,553.8110626,222.099462738,273.710341981,273.195638041,315.435863574,252.106171103,367.97013715,501.531930133,474.966643314,354.242743566,334.65148163,532.421147329,282.448059135,291.959326364,291.961690697,275.346357516,401.444168166,350.612123881,341.323562972,506.045089726,422.028162598,496.650475639,493.033568509,436.536442591,421.947552439,532.266437788,499.346880221,468.826138095,497.725890046,638.83601605,670.605035233,524.67111628,536.572629041,507.929233492,474.989112618,477.278234025,362.422165645,493.240890579,512.664679659,321.984473411,266.024021937,427.313674202,218.623499567,320.676859514,467.474367979,513.962047601,292.90004697,356.731370187,269.012081947,318.301996038,349.951411457,286.829915449,239.368613961,312.562015352,300.871155458,322.253071707,358.93413136,313.533005042,323.352125826
403.677272869,142.715400303,0.0,134.218440049,331.405472984,456.774914799,366.930410845,308.008014793,384.100034446,363.188201224,357.449672259,331.801569894,437.379088332,395.891028221,352.653418246,324.946775543,335.874812019,386.694998041,393.124390146,402.971010789,322.48428148,629.804399754,501.745040737,534.225061745,393.727654622,544.143643571,522.739644432,386.295134083,519.772630353,488.615296581,453.94734985,461.522499292,484.983259924,375.68371324,415.589325508,373.181676757,440.870456962,426.312657946,442.063634582,416.668802121,532.716184041,478.007013955,522.055086322,507.228258944,493.164986443,495.984348616,529.638069378,526.752910257,509.945963273,533.593691037,595.221514612,664.034781153,527.66232684,549.831161731,552.335189596,535.424681033,502.260351826,344.322632885,488.310493626,541.233167124,495.032515913,433.211651024,425.087464324,450.550806136,483.186139475,549.746945395,486.952774162,471.690621921,461.175603753,382.222335688,414.576477987,415.888712466,382.358341985,399.090366444,480.968729325,458.149744507,411.850551576,480.434720905,382.538349955,476.590684258
383.190363511,486.444693417,134.218440049,0.0,323.233783585,580.329855574,338.522919447,300.866542337,366.883335565,401.329881609,344.646763596,341.757713736,463.206976773,410.886599923,404.512581349,394.369399277,351.259301555,351.56089259,482.715527353,368.123934976,534.581840576,591.431011053,373.29806985,421.153486653,320.349588053,496.308986227,424.908288236,390.464160626,552.993940986,515.277417646,469.139044655,463.839748333,400.441735649,397.209525646,409.602392803,381.25734458,455.627040651,478.482834881,433.176124839,399.652059162,535.931847974,499.489270452,566.896998108,538.066495589,516.422161131,548.36436382,539.574511872,574.55068854,524.985340288,563.379581313,342.74127193,365.560025864,483.971756837,564.52091632,591.137465881,539.669532449,530.134585084,344.922038291,494.874121509,520.356470327,482.015144573,523.071383259,364.648561121,387.278267214,453.123398065,340.816947184,344.992617897,421.333959329,504.689579817,485.459556598,468.706977416,450.171645037,408.727146056,418.943393612,483.811298923,474.561888312,348.309666201,443.367901955,392.096819061,456.450494598
589.955567757,487.685584351,331.405472984,323.233783585,0.0,488.96386232,178.300125626,252.987783921,326.820726369,438.969070881,353.971620206,320.906319221,429.918929055,418.236607211,413.789475597,400.006797497,239.389812221,345.764014847,326.398769333,558.750436892,584.838151334,597.453994651,515.247641479,395.350869438,435.145329573,543.244839989,456.791010633,548.566175282,430.676231717,513.521205192,405.969385865,509.660013919,409.272034666,526.430359199,425.30821392,393.265795172,397.570578866,451.973337845,434.939348665,457.360990934,545.953033633,506.817464978,524.522594138,528.328134074,496.697294866,491.900109186,568.967545076,541.74281125,534.652471891,529.775762947,320.74779684,371.554328944,531.688837931,570.975040135,575.721894494,540.869087989,555.829879825,504.575707033,503.039483066,546.303152962,451.234917738,450.71005839,299.839106146,454.064864162,492.23651727,336.645440992,352.291511433,517.535432901,455.449046212,490.016641724,391.432306068,481.406890781,362.945070319,511.614419168,471.852396821,493.712412121,380.825145716,455.911391651,484.935318286,475.050587292
258.490930664,323.288226461,456.774914799,580.329855574,488.96386232,0.0,371.952036537,481.761973377,418.627363471,490.453731393,495.095631567,477.884362599,443.266996633,455.111497238,465.663832279,467.632837191,388.252541733,310.449763818,430.997214236,369.812471596,460.522154698,546.617882914,265.730335799,411.447170014,434.910224131,401.879119615,379.471876745,434.014462879,568.412945053,585.242616255,564.840707338,345.475916747,776.586646001,412.387076343,377.970950848,560.050178679,519.184417836,423.085738977,342.709338934,434.750711374,555.183064962,565.73679261,591.674121717,550.210373213,535.605031251,496.50071306,550.676144589,561.962771273,549.067324789,525.266840106,702.354040622,768.601944095,636.32736298,568.737228397,555.277520217,538.74256983,527.401614794,379.672869394,555.569577663,561.100269217,395.097962768,347.186408745,425.165896366,330.934316392,401.065511918,431.056018552,599.207335671,295.36763487,396.959193516,271.335886306,538.503817888,297.415879827,382.196212792,382.419021607,439.171751524,317.056158425,437.248400915,397.839014511,521.717981213,322.590371857
463.046995362,480.325969765,366.930410845,338.522919447,178.300125626,371.952036537,0.0,220.477766429,271.231578973,486.647269081,342.479593576,295.423299782,357.606450952,285.434861283,327.041097389,260.017075326,289.355376236,317.089255829,305.451421668,293.857880936,482.042035692,477.059278919,280.128404681,295.808150492,384.366245637,347.083303976,274.819530658,392.610921277,475.394531399,502.041324221,295.165227848,324.864315533,433.828551089,399.400433581,301.991185331,306.995017234,333.41781955,251.087018596,339.296703718,256.571575864,481.740821316,464.201831607,530.579091098,499.06301206,434.920433076,425.853765287,460.235400585,506.399322919,470.372514299,478.99438186,438.079014341,537.981947305,476.019434511,531.193411149,548.585705371,453.931574549,477.21394688,363.424249201,471.872423468,453.985546031,352.040924541,350.517662471,276.326188539,283.332571997,303.445333248,299.473310044,413.415068331,374.169130805,283.141871012,373.384961597,400.616554577,338.859206197,364.391320287,441.1949918,331.550037368,297.642707422,320.987685005,407.850452643,371.029859046,371.870837601
441.375503345,367.680026592,308.008014793,300.866542337,252.987783921,481.761973377,220.477766429,0.0,242.537913693,410.488571325,354.872048168,293.340391232,356.220792823,323.420556312,312.75438715,295.843202441,338.906758164,320.707808433,210.136470035,311.876605684,472.114686349,475.123857914,354.725542654,345.886747026,277.642182085,364.425476561,360.098709259,485.787697569,526.705622086,520.319266328,357.069112156,352.295757578,407.611168084,432.290854778,361.444434828,310.700237095,310.906247026,330.717281185,408.656281679,332.62066294,532.716250876,408.267889587,474.35737,478.197200706,396.15059061,387.267115157,462.794460129,478.330914101,498.615357558,482.188322338,526.28325122,478.190219313,487.734485553,500.960793452,543.713678497,492.956498319,501.700341349,488.985647356,462.674499077,472.888561734,424.190166895,467.268626418,307.903717559,371.011606857,318.134517394,246.7436924,300.902723408,325.084362056,395.373414007,450.787611776,347.606052899,375.982657272,359.412699241,372.276235501,355.833423901,339.930742119,374.502951797,389.658925,405.13170581,391.694728759
448.210972101,342.971077287,384.100034446,366.883335565,326.820726369,418.627363471,271.231578973,242.537913693,0.0,268.13324123,362.000650072,357.451620879,353.415340107,354.344785146,303.145207819,310.945099092,265.043456843,241.885632137,374.388569729,436.601583701,404.86805021,460.717275937,243.983329618,192.427144496,244.026989666,367.92887296,223.136018609,299.934694777,518.199304742,393.584390168,285.568824615,215.570071653,341.817098563,332.529695382,196.545188265,165.141778254,265.490293942,284.505763142,268.102706816,264.841281324,469.727422992,391.424701052,472.742693108,444.374508559,353.77356149,396.148923089,420.592319864,456.20906928,411.704299964,420.657517571,471.121474569,448.658814555,436.292722824,512.717398099,460.75663898,434.354717327,439.098282067,415.439899696,415.646231675,471.44761414,281.423857382,399.057500302,148.88897503,215.639176424,274.75357193,166.810512021,199.572334861,220.295989245,270.551187889,373.261655516,270.142246049,312.395466236,181.283748085,236.435505695,338.464125696,231.468702556,167.609913268,217.692994882,268.858951122,278.813492771
415.484354129,365.823304834,363.188201224,401.329881609,438.969070881,490.453731393,486.647269081,410.488571325,268.13324123,0.0,380.51970156,372.363850174,437.835952027,333.449005276,264.498009622,297.037490194,272.189350822,373.522071561,335.751871063,426.655664208,297.767440758,521.231113809,308.407647937,336.40459284,262.064431593,409.530575827,356.116820515,237.828955422,469.90955754,568.588086716,316.579462397,330.779735793,361.031294383,241.257835873,364.961754059,334.970067872,300.492221906,281.326895167,388.240162864,305.419405822,494.530214808,426.31377219,511.17395896,454.222298203,405.962864525,442.115211293,467.167257387,499.152708279,395.847692765,408.89340697,287.676607024,365.157917179,458.853674594,493.002294188,494.315507085,517.516575958,443.391946198,346.574568481,457.935584384,436.507941996,283.261146879,293.001760302,348.891697243,289.252262677,307.545613635,339.778669412,211.020041903,325.876426868,392.342738312,323.174582083,324.580936392,384.983521402,360.491539828,206.792312259,260.480183049,401.826266482,296.824915769,365.884315323,345.367951011,235.764779087
